,video_name,is_name,is_comic,comic_name,tokens
313,"Loup Bureau : ""Dans les tranchées il y a aussi une fragilité une humanité des soldats très forte""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Loup"", ""Bureau"", "":"", ""\""Dans"", ""les"", ""tranch\u00e9es"", ""il"", ""y"", ""a"", ""aussi"", ""une"", ""fragilit\u00e9"", ""une"", ""humanit\u00e9"", ""des"", ""soldats"", ""tr\u00e8s"", ""forte\""""]"
314,Le déclic de Philippine - Le Billet de Thomas Poitevin,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Thomas Poitevin""]","[""Le"", ""d\u00e9clic"", ""de"", ""Philippine"", ""-"", ""Le"", ""Billet"", ""de"", ""Thomas"", ""Poitevin""]"
315,La Star Academy peut-elle encore faire naître des stars Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""Star"", ""Academy"", ""peut-elle"", ""encore"", ""faire"", ""na\u00eetre"", ""des"", ""stars"", ""Capture"", ""d'"", ""\u00e9crans""]"
316,L'histoire des Mims Petro et Jean Pims par Arthur Teboul et Blandine Rinkel,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""L'"", ""histoire"", ""des"", ""Mims"", ""Petro"", ""et"", ""Jean"", ""Pims"", ""par"", ""Arthur"", ""Teboul"", ""et"", ""Blandine"", ""Rinkel""]"
317,Martin Weill : avoir 20 ans sous les Talibans - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Martin"", ""Weill"", "":"", ""avoir"", ""20"", ""ans"", ""sous"", ""les"", ""Talibans"", ""-"", ""L'"", ""Instant"", ""M""]"
318,"Alliance Lfi-Pcf : ""Un accord important on verra si on peut le qualifier d'historique"" dit Fabien","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Alliance"", ""Lfi-Pcf"", "":"", ""\""Un"", ""accord"", ""important"", ""on"", ""verra"", ""si"", ""on"", ""peut"", ""le"", ""qualifier"", ""d'"", ""historique\"""", ""dit"", ""Fabien""]"
319,"Aya Cissoko : ""Il est essentiel qu'un enfant sache d'où il vient""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Aya"", ""Cissoko"", "":"", ""\""Il"", ""est"", ""essentiel"", ""qu'"", ""un"", ""enfant"", ""sache"", ""d'"", ""o\u00f9"", ""il"", ""vient\""""]"
320,Il reste 3 ans pour sauver le monde - Le Billet de Tanguy,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Tanguy""]","[""Il"", ""reste"", ""3"", ""ans"", ""pour"", ""sauver"", ""le"", ""monde"", ""-"", ""Le"", ""Billet"", ""de"", ""Tanguy""]"
321,Y a-t-il plus beau spectacle à la télé que le football de Karim Benzema Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Y"", ""a-t-il"", ""plus"", ""beau"", ""spectacle"", ""\u00e0"", ""la"", ""t\u00e9l\u00e9"", ""que"", ""le"", ""football"", ""de"", ""Karim"", ""Benzema"", ""Capture"", ""d'"", ""\u00e9crans""]"
322,Le Ballon de la liberté - Les Odyssées,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""Ballon"", ""de"", ""la"", ""libert\u00e9"", ""-"", ""Les"", ""Odyss\u00e9es""]"
323,"François Ravard : ""Comment dessiner ""Clovis et oups'""""","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Fran\u00e7ois"", ""Ravard"", "":"", ""\""Comment"", ""dessiner"", ""\""Clovis"", ""et"", ""oups'"", ""\""\""""]"
324,"""Élégie funèbre"" Axel Bauer reprend Manset - La carte blanche","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""\u00c9l\u00e9gie"", ""fun\u00e8bre\"""", ""Axel"", ""Bauer"", ""reprend"", ""Manset"", ""-"", ""La"", ""carte"", ""blanche""]"
325,Patrice Duhamel et Gabriel le Bomin racontent les cent premiers jours du Président - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Patrice"", ""Duhamel"", ""et"", ""Gabriel"", ""le"", ""Bomin"", ""racontent"", ""les"", ""cent"", ""premiers"", ""jours"", ""du"", ""Pr\u00e9sident"", ""-"", ""L'"", ""Instant"", ""M""]"
326,"F Bayrou sur un possible accord Lfi-Ps : ""C'est triste signer la ruine de tout ce qu'ils ont fait""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""F"", ""Bayrou"", ""sur"", ""un"", ""possible"", ""accord"", ""Lfi-Ps"", "":"", ""\""C'"", ""est"", ""triste"", ""signer"", ""la"", ""ruine"", ""de"", ""tout"", ""ce"", ""qu'"", ""ils"", ""ont"", ""fait\""""]"
327,"Mathieu Delahousse : ""Les victimes ont le sentiment qu'on leur vole leur place""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Mathieu"", ""Delahousse"", "":"", ""\""Les"", ""victimes"", ""ont"", ""le"", ""sentiment"", ""qu'"", ""on"", ""leur"", ""vole"", ""leur"", ""place\""""]"
328,L’Équilibre de la girafe - Le billet de Camille Chamoux,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Camille Chamoux""]","[""L\u2019\u00c9quilibre"", ""de"", ""la"", ""girafe"", ""-"", ""Le"", ""billet"", ""de"", ""Camille"", ""Chamoux""]"
329,France 2 retrace l'histoire de la Vème République vue des Outre-Mer - Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""France"", ""2"", ""retrace"", ""l'"", ""histoire"", ""de"", ""la"", ""V\u00e8me"", ""R\u00e9publique"", ""vue"", ""des"", ""Outre-Mer"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
330,"""Handi Gang"" : comment filmer le quotidien des personnes en situation de handicap L'Instant M","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Handi"", ""Gang\"""", "":"", ""comment"", ""filmer"", ""le"", ""quotidien"", ""des"", ""personnes"", ""en"", ""situation"", ""de"", ""handicap"", ""L'"", ""Instant"", ""M""]"
331,"Goossens : ""Comment dessiner La porte de l'univers""","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Goossens"", "":"", ""\""Comment"", ""dessiner"", ""La"", ""porte"", ""de"", ""l'"", ""univers\""""]"
332,"Arthur Dénouveaux : ""Le pardon que Salah Abdeslam a à s'accorder c'est avant tout à lui-même""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Arthur"", ""D\u00e9nouveaux"", "":"", ""\""Le"", ""pardon"", ""que"", ""Salah"", ""Abdeslam"", ""a"", ""\u00e0"", ""s'"", ""accorder"", ""c'"", ""est"", ""avant"", ""tout"", ""\u00e0"", ""lui-m\u00eame\""""]"
333,"Manuel Bompard : ""On peut parler d'un accord historique""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Manuel"", ""Bompard"", "":"", ""\""On"", ""peut"", ""parler"", ""d'"", ""un"", ""accord"", ""historique\""""]"
334,Sur Netflix des enfants japonais qui font les courses pour la première fois - Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Sur"", ""Netflix"", ""des"", ""enfants"", ""japonais"", ""qui"", ""font"", ""les"", ""courses"", ""pour"", ""la"", ""premi\u00e8re"", ""fois"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
335,Retraite à 65 ans : Veyrier (FO) n'exclut pas le recours à la grève pour s'opposer à la réforme,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Retraite"", ""\u00e0"", ""65"", ""ans"", "":"", ""Veyrier"", ""(FO)"", ""n'"", ""exclut"", ""pas"", ""le"", ""recours"", ""\u00e0"", ""la"", ""gr\u00e8ve"", ""pour"", ""s'"", ""opposer"", ""\u00e0"", ""la"", ""r\u00e9forme""]"
336,"Le plan pour sortir l'Europe de la dépendance au gaz russe ""est prêt"" assure Thierry Breton","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""plan"", ""pour"", ""sortir"", ""l'"", ""Europe"", ""de"", ""la"", ""d\u00e9pendance"", ""au"", ""gaz"", ""russe"", ""\""est"", ""pr\u00eat\"""", ""assure"", ""Thierry"", ""Breton""]"
337,"Retraite à 65 ans : ""L'objectif c'est que cette mesure ne puisse pas aboutir"" dit Martinez","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Retraite"", ""\u00e0"", ""65"", ""ans"", "":"", ""\""L'"", ""objectif"", ""c'"", ""est"", ""que"", ""cette"", ""mesure"", ""ne"", ""puisse"", ""pas"", ""aboutir\"""", ""dit"", ""Martinez""]"
338,"""Cueillette et le prince de feu"" par Franck Thilliez - Oli","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Cueillette"", ""et"", ""le"", ""prince"", ""de"", ""feu\"""", ""par"", ""Franck"", ""Thilliez"", ""-"", ""Oli""]"
339,"""L’Union de la gauche aura duré 3h30 Et c’est déjà une belle performance "" - Le Journal de 17h17","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""\""L\u2019Union"", ""de"", ""la"", ""gauche"", ""aura"", ""dur\u00e9"", ""3h30"", ""Et"", ""c\u2019est"", ""d\u00e9j\u00e0"", ""une"", ""belle"", ""performance"", ""\"""", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
340,"Carte Blanche - ""Chaque fois"" un freestyle inédit par Roméo Elvis","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Carte"", ""Blanche"", ""-"", ""\""Chaque"", ""fois\"""", ""un"", ""freestyle"", ""in\u00e9dit"", ""par"", ""Rom\u00e9o"", ""Elvis""]"
341,Le complotisme électoral et la présidentielle,"[0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""complotisme"", ""\u00e9lectoral"", ""et"", ""la"", ""pr\u00e9sidentielle""]"
342,"Sortie de ""Guerre"" un inédit de Céline : ""Le contact avec ces manuscrits était très émouvant""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Sortie"", ""de"", ""\""Guerre\"""", ""un"", ""in\u00e9dit"", ""de"", ""C\u00e9line"", "":"", ""\""Le"", ""contact"", ""avec"", ""ces"", ""manuscrits"", ""\u00e9tait"", ""tr\u00e8s"", ""\u00e9mouvant\""""]"
343,Le Débat Éco : Quelles marges de manœuvre pour le nouveau gouvernement,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""D\u00e9bat"", ""\u00c9co"", "":"", ""Quelles"", ""marges"", ""de"", ""man\u0153uvre"", ""pour"", ""le"", ""nouveau"", ""gouvernement""]"
344,Le questionnaire Jupiproust de Laura Cahen - Le questionnaire Jupiproust,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Laura"", ""Cahen"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
345,Disparition du parti socialiste dernier conseil des ministres du gouvernement Castex et voyage dans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Disparition"", ""du"", ""parti"", ""socialiste"", ""dernier"", ""conseil"", ""des"", ""ministres"", ""du"", ""gouvernement"", ""Castex"", ""et"", ""voyage"", ""dans""]"
346,À la recherche de David Livingstone - Les Odyssées,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\u00c0"", ""la"", ""recherche"", ""de"", ""David"", ""Livingstone"", ""-"", ""Les"", ""Odyss\u00e9es""]"
347,"""On est la locomotive de la gauche c’est une responsabilité"" estime François Ruffin (LFI)","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""On"", ""est"", ""la"", ""locomotive"", ""de"", ""la"", ""gauche"", ""c\u2019est"", ""une"", ""responsabilit\u00e9\"""", ""estime"", ""Fran\u00e7ois"", ""Ruffin"", ""(LFI)""]"
348,"Abstention : ""Une part croissante de nos compatriotes sont entrés en dissidence électorale""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Abstention"", "":"", ""\""Une"", ""part"", ""croissante"", ""de"", ""nos"", ""compatriotes"", ""sont"", ""entr\u00e9s"", ""en"", ""dissidence"", ""\u00e9lectorale\""""]"
349,Thierry Ardisson outre-vie - L'Instant M,"[0, 0, 0, 0, 0, 0, 0]",0,[],"[""Thierry"", ""Ardisson"", ""outre-vie"", ""-"", ""L'"", ""Instant"", ""M""]"
350,Les Gafam et Elon Musk - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""Gafam"", ""et"", ""Elon"", ""Musk"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
351,"""Hamilton"" sur Disney+ : une comédie musicale révolutionnaire Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Hamilton\"""", ""sur"", ""Disney+"", "":"", ""une"", ""com\u00e9die"", ""musicale"", ""r\u00e9volutionnaire"", ""Capture"", ""d'"", ""\u00e9crans""]"
352,Vague de suicides chez les oligarques russes premier cas humain de grippe aviaire H3N8 et bon d'ach,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Vague"", ""de"", ""suicides"", ""chez"", ""les"", ""oligarques"", ""russes"", ""premier"", ""cas"", ""humain"", ""de"", ""grippe"", ""aviaire"", ""H3N8"", ""et"", ""bon"", ""d'"", ""ach""]"
353,"Pierre Servent : ""La Russie révèle ce que l’on voit souvent dans les pays totalitaires""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Pierre"", ""Servent"", "":"", ""\""La"", ""Russie"", ""r\u00e9v\u00e8le"", ""ce"", ""que"", ""l\u2019on"", ""voit"", ""souvent"", ""dans"", ""les"", ""pays"", ""totalitaires\""""]"
354,"Rachat de Twitter : ""Les réseaux sociaux sont devenus des pièces essentielles dans les démocraties""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Rachat"", ""de"", ""Twitter"", "":"", ""\""Les"", ""r\u00e9seaux"", ""sociaux"", ""sont"", ""devenus"", ""des"", ""pi\u00e8ces"", ""essentielles"", ""dans"", ""les"", ""d\u00e9mocraties\""""]"
355,Viol en réunion : Ovidie reconstitue le procès du 36 - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Viol"", ""en"", ""r\u00e9union"", "":"", ""Ovidie"", ""reconstitue"", ""le"", ""proc\u00e8s"", ""du"", ""36"", ""-"", ""L'"", ""Instant"", ""M""]"
356,Omegle com un réseau social qui expose nos ados à la pédocriminalité - Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Omegle"", ""com"", ""un"", ""r\u00e9seau"", ""social"", ""qui"", ""expose"", ""nos"", ""ados"", ""\u00e0"", ""la"", ""p\u00e9docriminalit\u00e9"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
357,A la recherche du nouveau Ministre de la Culture - Le Sketch avec Gauvain Sers,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""A"", ""la"", ""recherche"", ""du"", ""nouveau"", ""Ministre"", ""de"", ""la"", ""Culture"", ""-"", ""Le"", ""Sketch"", ""avec"", ""Gauvain"", ""Sers""]"
358,Twitter racheté par Elon Musk gouvernement resserré et un nez perdu - Le Journal de 17h17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Twitter"", ""rachet\u00e9"", ""par"", ""Elon"", ""Musk"", ""gouvernement"", ""resserr\u00e9"", ""et"", ""un"", ""nez"", ""perdu"", ""-"", ""Le"", ""Journal"", ""de"", ""17h17""]"
359,"""Foule Sentimentale"" Henri Dès reprend Souchon","[0, 0, 0, 0, 0, 0]",0,[],"[""\""Foule"", ""Sentimentale\"""", ""Henri"", ""D\u00e8s"", ""reprend"", ""Souchon""]"
360,Karim Rissouli : la politique n'intéresse-t-elle plus personne L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Karim"", ""Rissouli"", "":"", ""la"", ""politique"", ""n'"", ""int\u00e9resse-t-elle"", ""plus"", ""personne"", ""L'"", ""Instant"", ""M""]"
361,Pénuries de médicaments : une enquête glaçante sur Arte - Capture d'écrans,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""P\u00e9nuries"", ""de"", ""m\u00e9dicaments"", "":"", ""une"", ""enqu\u00eate"", ""gla\u00e7ante"", ""sur"", ""Arte"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
362,"""Même pas 24h ont passé et faire semblant d’être un peu de gauche c’est finito "" - Le Journal de 17","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""\""M\u00eame"", ""pas"", ""24h"", ""ont"", ""pass\u00e9"", ""et"", ""faire"", ""semblant"", ""d\u2019\u00eatre"", ""un"", ""peu"", ""de"", ""gauche"", ""c\u2019est"", ""finito"", ""\"""", ""-"", ""Le"", ""Journal"", ""de"", ""17""]"
363,Débrief de la Présidentielle - La chronique de Waly Dia,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Waly Dia""]","[""D\u00e9brief"", ""de"", ""la"", ""Pr\u00e9sidentielle"", ""-"", ""La"", ""chronique"", ""de"", ""Waly"", ""Dia""]"
364,La Vénus de Milo - enquête autour de la fascinante dame - Les Odyssées du Louvre,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""V\u00e9nus"", ""de"", ""Milo"", ""-"", ""enqu\u00eate"", ""autour"", ""de"", ""la"", ""fascinante"", ""dame"", ""-"", ""Les"", ""Odyss\u00e9es"", ""du"", ""Louvre""]"
365,Eugène Delacroix : grand peintre romantique - Les Odyssées du Louvre,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Eug\u00e8ne"", ""Delacroix"", "":"", ""grand"", ""peintre"", ""romantique"", ""-"", ""Les"", ""Odyss\u00e9es"", ""du"", ""Louvre""]"
366,Enheduanna : première poétesse de l'Histoire - Les Odyssées du Louvre,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Enheduanna"", "":"", ""premi\u00e8re"", ""po\u00e9tesse"", ""de"", ""l'"", ""Histoire"", ""-"", ""Les"", ""Odyss\u00e9es"", ""du"", ""Louvre""]"
367,#Cultureprime Jacques Perrin : protéger le vivant,"[0, 0, 0, 0, 0, 0, 0]",0,[],"[""#Cultureprime"", ""Jacques"", ""Perrin"", "":"", ""prot\u00e9ger"", ""le"", ""vivant""]"
368,Champollion : le génial déchiffreur des hiéroglyphes - Les Odyssées du Louvre,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Champollion"", "":"", ""le"", ""g\u00e9nial"", ""d\u00e9chiffreur"", ""des"", ""hi\u00e9roglyphes"", ""-"", ""Les"", ""Odyss\u00e9es"", ""du"", ""Louvre""]"
369,Richelieu : le cardinal à la main de fer - Les Odyssées du Louvre,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Richelieu"", "":"", ""le"", ""cardinal"", ""\u00e0"", ""la"", ""main"", ""de"", ""fer"", ""-"", ""Les"", ""Odyss\u00e9es"", ""du"", ""Louvre""]"
370,"Richard Ferrand : ""Je ne crois pas qu'il y ait 40% des Français qui se situent à l'extrême droite""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Richard"", ""Ferrand"", "":"", ""\""Je"", ""ne"", ""crois"", ""pas"", ""qu'"", ""il"", ""y"", ""ait"", ""40%"", ""des"", ""Fran\u00e7ais"", ""qui"", ""se"", ""situent"", ""\u00e0"", ""l'"", ""extr\u00eame"", ""droite\""""]"
371,"Sofiane Pamart “Solitude"" et “From“ en session pour Boomerang","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Sofiane"", ""Pamart"", ""\u201cSolitude\"""", ""et"", ""\u201cFrom\u201c"", ""en"", ""session"", ""pour"", ""Boomerang""]"
372,Les bonnes nouvelles de la planète du 22 avril 2022,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""bonnes"", ""nouvelles"", ""de"", ""la"", ""plan\u00e8te"", ""du"", ""22"", ""avril"", ""2022""]"
373,Le Débat Eco : Europe écologie : deux vrais clivages,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""D\u00e9bat"", ""Eco"", "":"", ""Europe"", ""\u00e9cologie"", "":"", ""deux"", ""vrais"", ""clivages""]"
374,Monia Chokri la belligérante - Le Sketch Par Jupiter,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Monia"", ""Chokri"", ""la"", ""bellig\u00e9rante"", ""-"", ""Le"", ""Sketch"", ""Par"", ""Jupiter""]"
375,Djamila Boupacha l'interview,"[0, 0, 0, 0]",0,[],"[""Djamila"", ""Boupacha"", ""l'"", ""interview""]"
376,Tapinoma magnum ces petites fourmis envahissantes,"[0, 0, 0, 0, 0, 0]",0,[],"[""Tapinoma"", ""magnum"", ""ces"", ""petites"", ""fourmis"", ""envahissantes""]"
377,Avec Cécile Alduy Jérôme Fourquet Sacha Mandel retour sur le débat de l'entre-deux-tours,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Avec"", ""C\u00e9cile"", ""Alduy"", ""J\u00e9r\u00f4me"", ""Fourquet"", ""Sacha"", ""Mandel"", ""retour"", ""sur"", ""le"", ""d\u00e9bat"", ""de"", ""l'"", ""entre-deux-tours""]"
378,La télévision russe passée au crible - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""La"", ""t\u00e9l\u00e9vision"", ""russe"", ""pass\u00e9e"", ""au"", ""crible"", ""-"", ""L'"", ""Instant"", ""M""]"
379,Un massage pour convaincre - Le billet de Jonathan Lambert,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,"[""Jonathan Lambert""]","[""Un"", ""massage"", ""pour"", ""convaincre"", ""-"", ""Le"", ""billet"", ""de"", ""Jonathan"", ""Lambert""]"
380,Les scènes de baiser dans les films des années 80 - La Master-Classe de Par Jupiter,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Les"", ""sc\u00e8nes"", ""de"", ""baiser"", ""dans"", ""les"", ""films"", ""des"", ""ann\u00e9es"", ""80"", ""-"", ""La"", ""Master-Classe"", ""de"", ""Par"", ""Jupiter""]"
381,"Une rivière ""ensevelie"" après la vidange d'un barrage","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Une"", ""rivi\u00e8re"", ""\""ensevelie\"""", ""apr\u00e8s"", ""la"", ""vidange"", ""d'"", ""un"", ""barrage""]"
382,"Sofiane Pamart reprend ""Mistral Gagnant"" de Renaud","[0, 0, 0, 0, 0, 0, 0]",0,[],"[""Sofiane"", ""Pamart"", ""reprend"", ""\""Mistral"", ""Gagnant\"""", ""de"", ""Renaud""]"
383,"Louis Aliot : ""À la fin c'est le peuple qui décide""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Louis"", ""Aliot"", "":"", ""\""\u00c0"", ""la"", ""fin"", ""c'"", ""est"", ""le"", ""peuple"", ""qui"", ""d\u00e9cide\""""]"
384,"""Jour de Gloire : C'est un projet fou"" avec Félix Moati et Florent Pfeiffer","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Jour"", ""de"", ""Gloire"", "":"", ""C'"", ""est"", ""un"", ""projet"", ""fou\"""", ""avec"", ""F\u00e9lix"", ""Moati"", ""et"", ""Florent"", ""Pfeiffer""]"
385,"Marie Mendras - Michel Goya : ""Dès les premiers jours la guerre en Ukraine était criminelle""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Marie"", ""Mendras"", ""-"", ""Michel"", ""Goya"", "":"", ""\""D\u00e8s"", ""les"", ""premiers"", ""jours"", ""la"", ""guerre"", ""en"", ""Ukraine"", ""\u00e9tait"", ""criminelle\""""]"
386,Bloc identitaire contre bloc élitaire - En toute subjectivité,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Bloc"", ""identitaire"", ""contre"", ""bloc"", ""\u00e9litaire"", ""-"", ""En"", ""toute"", ""subjectivit\u00e9""]"
387,"""Alice et le maire"" : de l'importance de la modestie en politique - Capture d'écrans","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""\""Alice"", ""et"", ""le"", ""maire\"""", "":"", ""de"", ""l'"", ""importance"", ""de"", ""la"", ""modestie"", ""en"", ""politique"", ""-"", ""Capture"", ""d'"", ""\u00e9crans""]"
388,Le questionnaire Jupiproust de Gérard Garouste - Le questionnaire Jupiproust,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",1,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""G\u00e9rard"", ""Garouste"", ""-"", ""Le"", ""questionnaire"", ""Jupiproust""]"
389,Aviation : les agrocarburants sont-ils une vraie bonne solution,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Aviation"", "":"", ""les"", ""agrocarburants"", ""sont-ils"", ""une"", ""vraie"", ""bonne"", ""solution""]"
390,Julie Andrieu la liste de nos envies - L'Instant M,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Julie"", ""Andrieu"", ""la"", ""liste"", ""de"", ""nos"", ""envies"", ""-"", ""L'"", ""Instant"", ""M""]"
391,Le questionnaire Jupiproust de Ben l'Oncle Soul,"[0, 0, 0, 0, 0, 0, 0, 0]",0,[],"[""Le"", ""questionnaire"", ""Jupiproust"", ""de"", ""Ben"", ""l'"", ""Oncle"", ""Soul""]"
